og_id	c00	c01	c02	c03	c04	c05	c06	c07	c08	c09	c10	c11	c12	c13	c14	c15
382NZ	0.0000	0.0001	0.0001	0.0000	0.0001	0.0000	0.0000	0.0001	0.0002	0.0002	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000
382P1	0.0017	0.0019	0.0008	0.0008	0.0005	0.0005	0.0015	0.0016	0.0015	0.0013	0.0020	0.0141	0.0004	0.0072	0.0032	0.0000
382P3	0.2153	0.0705	0.0655	0.1309	0.1560	0.0798	0.0518	0.1492	0.0691	0.0897	0.0944	0.0386	0.0003	0.0776	0.0028	0.0000
382P4	0.0000	0.0000	0.0037	0.0001	0.1615	0.0000	0.0000	0.0027	0.0009	0.0011	0.0000	0.3166	0.1921	0.0000	0.0000	0.0000
382P5	0.0007	0.0341	0.0085	0.0125	0.0035	0.0163	0.0111	0.0177	0.0176	0.0124	0.0006	0.0015	0.0000	0.0106	0.0196	0.0088
382P6	0.0322	0.0226	0.0296	0.0293	0.0126	0.0712	0.0324	0.0696	0.0332	0.0658	0.0238	0.0072	0.0048	0.0934	0.0004	0.0044
382P8	0.1884	0.0611	0.0779	0.1884	0.0436	0.2374	0.1538	0.1270	0.1020	0.1105	0.1658	0.0139	0.0006	0.2563	0.1382	0.0191
382PA	0.2285	0.2683	0.2445	0.1472	0.1697	0.2096	0.1150	0.1023	0.2011	0.2191	0.1456	0.0974	0.8336	0.1858	0.1307	0.8074
382PB	1.1256	1.0071	1.2460	1.5447	1.0158	1.5809	1.3336	1.1979	1.0809	1.3164	1.2351	0.5193	2.0388	1.4882	0.8269	2.6656
382PD	0.0001	0.0001	0.0034	0.0009	0.2057	0.0065	0.0000	0.0033	0.0080	0.0232	0.0000	0.1570	0.0073	0.0000	0.0004	0.0029
382PE	0.0243	0.2086	0.5510	0.2622	0.1004	0.1520	0.2281	0.4207	0.2695	0.2000	0.0530	0.0666	0.2617	0.1681	0.0883	0.0205
382PF	0.0326	0.0076	0.0078	0.0074	0.0079	0.0220	0.0031	0.0143	0.0104	0.0172	0.0274	0.0008	0.0000	0.0131	0.0016	0.0000
382PH	0.0000	0.0000	0.0003	0.0000	0.0169	0.0000	0.0000	0.0001	0.0003	0.0004	0.0000	0.0127	0.0235	0.0000	0.0000	0.0000
382PI	0.0142	0.2895	0.1513	0.2237	0.1586	0.2631	0.2499	0.1908	0.2046	0.2436	0.0588	0.0276	0.0066	0.3724	0.4494	0.1848
382PM	0.0109	0.1016	0.3529	0.1064	0.1629	0.2243	0.2211	0.8634	0.1228	0.2041	0.0175	0.0072	0.0000	0.1558	0.3089	0.0310
382PQ	0.0000	0.0003	0.0005	0.0003	0.0047	0.0023	0.0000	0.0000	0.0006	0.0039	0.0007	0.0000	0.0000	0.0000	0.0000	0.0000
382PS	0.0036	0.1119	0.2035	0.1612	0.0686	0.1647	0.1768	0.1419	0.1440	0.0683	0.0146	0.0716	0.1135	0.1490	0.0095	0.0988
382PU	0.0001	0.0010	0.0060	0.0324	0.0006	0.0032	0.0646	0.0067	0.0024	0.0025	0.0007	0.0010	0.0005	0.0015	0.0002	0.0000
382PW	0.0001	0.0077	0.0635	0.0024	0.0012	0.0035	0.0018	0.1849	0.0117	0.0436	0.0002	0.0005	0.0000	0.0045	0.0000	0.0000
382PY	0.0001	0.0001	0.0042	0.0004	0.2375	0.0048	0.0000	0.0042	0.0129	0.0301	0.0000	0.0000	0.0017	0.0000	0.0000	0.0014
382Q0	0.0015	0.0893	0.0523	0.0688	0.0596	0.0720	0.0666	0.0628	0.0671	0.0750	0.0136	0.0061	0.0016	0.1627	0.2187	0.0794
382Q1	0.0211	0.0562	1.2856	0.0271	0.1158	0.1082	0.0098	0.6794	0.0687	0.0704	0.0088	0.0420	0.0044	0.0210	0.0000	0.0036
382Q2	0.0092	0.0685	0.1038	0.3126	0.0990	0.2514	0.3485	0.1585	0.1212	0.1065	0.0144	0.0221	0.0010	0.3606	0.2408	0.0926
382Q4	0.6723	0.1840	0.3436	0.1006	0.0674	0.1899	0.0602	0.2628	0.2433	0.2181	0.9168	0.0031	0.0000	0.2276	0.0033	0.1271
382Q6	0.1643	0.5888	0.7819	1.0209	0.6150	0.9817	2.1434	1.0192	0.4986	0.6393	0.0930	0.5858	0.0038	0.5854	0.3615	0.2773
382Q9	0.0252	0.0040	0.0047	0.0895	0.0108	0.0075	0.1331	0.0019	0.0065	0.0107	0.0371	0.1544	0.0040	0.0906	0.0030	0.0027
382QB	0.0000	0.0005	0.0174	0.0018	0.6044	0.0224	0.0001	0.0264	0.0196	0.0464	0.0002	0.0975	0.0042	0.0002	0.0000	0.0000
382QC	0.2472	0.1680	0.0847	0.0516	0.0505	0.0872	0.0318	0.0322	0.2287	0.1449	0.2478	0.0073	0.0005	0.1378	0.3385	0.0086
382QE	0.0000	0.0005	0.0029	0.0004	0.0486	0.0108	0.0000	0.0003	0.0028	0.0126	0.0042	0.0000	0.0000	0.0000	0.0000	0.0000
382QG	0.0125	0.1012	0.1981	0.0919	0.1715	0.3747	0.2121	0.3803	0.0871	0.0938	0.0088	0.0510	0.0000	0.1408	0.1525	0.1886
382QI	0.0001	0.0000	0.0028	0.0000	0.2225	0.0031	0.0000	0.0014	0.0092	0.0227	0.0000	0.0834	0.1391	0.0000	0.0000	0.0000
382QK	0.0000	0.0000	0.0036	0.0002	0.3343	0.0032	0.0000	0.0041	0.0111	0.0259	0.0000	0.0238	0.0319	0.0000	0.0000	0.0000
382QM	0.4149	0.3028	0.2298	0.6528	0.1474	0.3769	0.7093	0.4747	0.2909	0.4884	0.6459	0.1886	0.0093	0.4149	0.1141	1.4743
382QN	0.0001	0.0004	0.0023	0.0004	0.0182	0.0003	0.0000	0.0044	0.0006	0.0016	0.0001	0.2373	0.1228	0.0005	0.0004	0.0000
382QP	0.0007	0.0024	0.0019	0.0007	0.0039	0.0017	0.0007	0.0052	0.0018	0.0023	0.0007	0.0113	0.0000	0.0026	0.0002	0.0000
382QR	0.0001	0.0000	0.0021	0.0003	0.1993	0.0028	0.0000	0.0017	0.0050	0.0152	0.0000	0.0810	0.2125	0.0000	0.0000	0.0000
382QS	0.0002	0.0009	0.0247	0.0035	0.9218	0.0464	0.0000	0.0148	0.0280	0.0405	0.0006	0.5211	0.2697	0.0004	0.0437	0.0017
382QT	0.0001	0.0005	0.0040	0.0007	0.0392	0.0090	0.0000	0.0004	0.0030	0.0072	0.0011	0.0000	0.0000	0.0000	0.0000	0.0000
382QW	0.0130	0.1450	0.8546	0.2035	0.1651	0.2916	0.1055	0.3141	0.2987	0.1516	0.0254	0.1068	0.0485	0.1917	0.0102	0.0760
382QX	0.0010	0.0014	0.0096	0.0017	0.2266	0.0021	0.0002	0.0195	0.0058	0.0053	0.0013	0.1111	0.0036	0.0006	0.0023	0.0000
382QZ	0.3600	0.0328	0.0302	0.0343	0.0178	0.0318	0.0316	0.0579	0.0274	0.0632	0.2818	0.0152	0.0018	0.0619	0.0051	0.1150
382R3	0.0019	0.0015	0.0072	0.0017	0.0627	0.0086	0.0004	0.0089	0.0100	0.0124	0.0010	0.0176	0.0013	0.0004	0.0014	0.0004
382R6	0.0027	0.0038	0.0518	0.0185	0.0207	0.0172	0.0111	0.0448	0.0109	0.0126	0.0005	0.0086	0.0000	0.0056	0.0011	0.0006
382R7	0.0000	0.0003	0.0006	0.0022	0.0000	0.0001	0.0001	0.0005	0.0007	0.0038	0.0000	0.0000	0.0000	0.0002	0.0000	0.0000
382R9	0.0000	0.0000	0.0057	0.0003	0.0985	0.0016	0.0000	0.0028	0.0045	0.0132	0.0000	0.0662	0.0014	0.0000	0.0286	0.0000
382RA	0.0003	0.0060	0.0044	0.0236	0.0000	0.0012	0.0259	0.0156	0.0049	0.0195	0.0004	0.0027	0.0000	0.0159	0.0000	0.0000
382RB	0.0037	0.0148	0.0249	0.0211	0.0076	0.0037	0.0119	0.0517	0.0167	0.0216	0.0015	0.0828	0.0001	0.0127	0.0004	0.0000
382RC	0.0000	0.0008	0.0009	0.0012	0.0004	0.0009	0.0025	0.0014	0.0014	0.0008	0.0000	0.0004	0.0008	0.0005	0.0000	0.0026
382RF	0.0030	0.0095	0.0227	0.0137	0.0000	0.0011	0.0493	0.0432	0.0104	0.0161	0.0001	0.0009	0.0000	0.0050	0.0000	0.0000
382RH	0.0227	0.0207	0.0267	0.0384	0.0314	0.0226	0.0270	0.0358	0.0265	0.0334	0.0269	0.0200	0.0029	0.0250	0.0138	0.0236
382RI	0.0001	0.0242	0.0268	0.0107	0.0115	0.0138	0.0103	0.0609	0.0201	0.0130	0.0106	0.0000	0.0000	0.0167	0.0109	0.0018
382RK	0.0002	0.0019	0.0016	0.0090	0.0007	0.0085	0.0033	0.0145	0.0062	0.0113	0.0073	0.0000	0.0000	0.0044	0.0000	0.0000
382RM	0.2251	0.7192	0.6058	0.8681	0.5799	1.1311	1.2797	0.8336	0.6695	0.7249	0.2134	0.1472	0.0320	1.0327	1.6067	0.4937
382RN	0.0860	0.0353	0.0297	0.0350	0.0080	0.0412	0.0110	0.0430	0.0224	0.0455	0.1157	0.0190	0.0000	0.0644	0.0071	0.0015
382RP	0.0000	0.0004	0.0081	0.0013	0.1155	0.0158	0.0000	0.0010	0.0068	0.0167	0.0010	0.2056	0.1759	0.0000	0.0000	0.0000
382RQ	0.0001	0.0000	0.0020	0.0000	0.1702	0.0001	0.0001	0.0018	0.0010	0.0007	0.0000	0.1465	0.1835	0.0000	0.0000	0.0000
382RR	0.0168	0.0568	0.0383	0.0472	0.0388	0.0598	0.0234	0.1152	0.0625	0.1961	0.0632	0.0012	0.0002	0.0797	0.0256	0.0417
382RT	0.0002	0.0007	0.0097	0.0016	0.1163	0.0270	0.0000	0.0014	0.0020	0.0191	0.0004	0.0004	0.0000	0.0001	0.0000	0.0000
382RU	0.0007	0.0026	0.0073	0.0031	0.0003	0.0007	0.0014	0.0139	0.0050	0.0068	0.0011	0.0000	0.0003	0.0069	0.0000	0.0000
382RV	0.0000	0.0000	0.0007	0.0000	0.0616	0.0001	0.0000	0.0001	0.0010	0.0025	0.0000	0.0131	0.0000	0.0000	0.0000	0.0000
382RW	0.0213	0.0246	0.0040	0.0120	0.0011	0.0206	0.0033	0.0100	0.0158	0.0221	0.0169	0.0005	0.0000	0.0440	0.0000	0.0000
382RY	0.0000	0.0001	0.0019	0.0000	0.0830	0.0003	0.0000	0.0007	0.0004	0.0015	0.0000	0.3436	0.0000	0.0000	0.0000	0.0000
382S1	0.1566	0.1799	0.3849	0.3012	0.3468	0.9582	0.3968	0.3299	0.2191	0.4617	0.1174	0.0070	0.0004	0.8641	0.0692	0.7127
382S3	0.0009	0.1361	0.0629	0.0311	0.0356	0.0238	0.0365	0.0838	0.1193	0.1096	0.0037	0.0013	0.0023	0.0783	0.5463	0.0979
382S4	0.0090	0.1042	0.1080	0.0555	0.0799	0.0194	0.0440	0.2055	0.1094	0.0969	0.0254	0.0114	0.0000	0.0719	0.4670	0.0471
382S5	0.0537	0.0412	0.0060	0.0028	0.0158	0.0109	0.0020	0.0110	0.0272	0.0196	0.0557	0.0000	0.0000	0.0131	0.0003	0.4852
382S6	0.0841	0.1213	0.1283	0.0861	0.0479	0.0684	0.0054	0.2669	0.1122	0.1205	0.0584	0.0012	0.0000	0.0435	0.0162	0.0401
382S8	0.0159	0.0369	0.0316	0.1161	0.0205	0.0549	0.3354	0.0787	0.0420	0.0347	0.0158	0.0104	0.0013	0.0814	0.0578	0.0018
382SB	0.0000	0.0011	0.0056	0.0026	0.0005	0.0067	0.0000	0.0005	0.0046	0.0084	0.0008	0.0000	0.0000	0.0033	0.0000	0.0000
382SC	0.0087	0.0596	0.0176	0.0198	0.0137	0.0420	0.0310	0.0400	0.0337	0.0405	0.0268	0.0044	0.0000	0.0370	0.0205	0.0000
382SD	0.0001	0.0000	0.0012	0.0000	0.1389	0.0010	0.0000	0.0010	0.0044	0.0142	0.0000	0.0514	0.1710	0.0000	0.0000	0.0000
382SE	0.0000	0.0000	0.0005	0.0000	0.0406	0.0000	0.0000	0.0011	0.0000	0.0000	0.0000	0.3053	0.2577	0.0000	0.0000	0.0000
382SF	0.0000	0.0001	0.0040	0.0010	0.0697	0.0138	0.0000	0.0042	0.0004	0.0015	0.0000	0.2273	0.2118	0.0000	0.0116	0.0258
382SG	0.0106	0.0238	0.0068	0.0111	0.0196	0.0270	0.0160	0.0196	0.0130	0.0094	0.0187	0.0026	0.0010	0.0383	0.0335	0.0000
382SI	0.0121	0.0088	0.0137	0.0063	0.0067	0.0091	0.0053	0.0189	0.0093	0.0102	0.0217	0.0047	0.0000	0.0190	0.0005	0.0022
382SJ	0.4051	0.3046	0.5041	0.4880	0.2649	0.3271	0.4312	0.4755	0.2972	0.3027	0.2769	0.2777	0.6171	0.3427	0.0854	0.9150
382SN	0.0002	0.0001	0.0083	0.0011	0.5322	0.0074	0.0002	0.0050	0.0140	0.0300	0.0001	0.1739	0.0415	0.0001	0.0000	0.0000
382SP	0.0002	0.0001	0.0040	0.0000	0.3794	0.0057	0.0000	0.0028	0.0121	0.0300	0.0000	0.1985	0.0803	0.0000	0.0000	0.0000
382SR	0.0014	0.0002	0.0000	0.0010	0.0000	0.0006	0.0014	0.0001	0.0002	0.0003	0.0007	0.0000	0.0000	0.0005	0.0000	0.0000
382SS	0.0019	0.0011	0.0004	0.0026	0.0009	0.0011	0.0009	0.0009	0.0006	0.0085	0.0018	0.0000	0.0000	0.0015	0.0019	0.0000
382SU	0.0000	0.0006	0.0063	0.0001	0.4207	0.0020	0.0003	0.0104	0.0148	0.0329	0.0000	0.0869	0.3383	0.0001	0.0000	0.0000
382SX	0.0003	0.0006	0.0026	0.0019	0.0752	0.0107	0.0008	0.0068	0.0012	0.0031	0.0003	0.2452	0.1531	0.0005	0.0006	0.0000
382SY	0.0001	0.0012	0.0055	0.0003	0.0007	0.0002	0.0000	0.0052	0.0006	0.0007	0.0002	0.0002	0.0000	0.0005	0.0000	0.0000
382SZ	0.0413	0.1097	0.0215	0.0238	0.0329	0.0277	0.0083	0.0514	0.0515	0.0402	0.0271	0.0073	0.0002	0.0478	0.1058	0.0076
382T2	0.0000	0.0000	0.0007	0.0000	0.0237	0.0002	0.0000	0.0005	0.0009	0.0029	0.0000	0.2528	0.1112	0.0000	0.0000	0.0000
382T3	0.0001	0.0001	0.0074	0.0003	0.4967	0.0031	0.0001	0.0078	0.0139	0.0286	0.0000	0.1623	0.0088	0.0001	0.0000	0.0000
382T4	0.0238	0.0495	0.0463	0.0742	0.0368	0.0270	0.1052	0.0347	0.0389	0.0412	0.0301	0.0581	0.0016	0.1203	0.0526	0.0345
382T5	0.0283	0.0306	0.0079	0.0072	0.0141	0.0048	0.0041	0.0201	0.0177	0.0144	0.0102	0.0025	0.0000	0.0226	0.3179	0.0086
382T6	0.0147	0.0143	0.0072	0.0039	0.0065	0.0043	0.0015	0.0161	0.0073	0.0081	0.0115	0.0068	0.0005	0.0374	0.0155	0.0000
382T7	0.0056	0.0392	0.0133	0.0076	0.0181	0.0316	0.0037	0.0557	0.0276	0.1093	0.0098	0.0000	0.0000	0.0345	0.0042	0.0476
382T8	0.0254	0.0122	0.0066	0.0038	0.0149	0.0162	0.0058	0.0166	0.0116	0.0118	0.0481	0.8706	0.0045	0.2520	0.0052	0.0240
382T9	0.0000	0.0000	0.0020	0.0009	0.0982	0.0091	0.0000	0.0019	0.0055	0.0177	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
382TD	0.5017	0.3456	0.6650	0.6584	0.5429	0.7935	0.5955	0.4750	0.4205	0.4699	0.5145	0.6929	1.5892	0.6885	0.2324	0.8031
382TE	0.0654	0.1063	0.0624	0.3401	0.0570	0.1665	0.2541	0.2746	0.0772	0.0821	0.1634	0.0117	0.0050	0.2001	0.0062	0.1170
382TF	0.0269	0.0019	0.0015	0.0166	0.0024	0.0029	0.0177	0.0010	0.0036	0.0014	0.0008	0.0125	0.0017	0.0018	0.0000	0.0007
382TG	0.0344	0.0059	0.0035	0.0095	0.0104	0.0171	0.0033	0.0072	0.0043	0.0118	0.0903	0.0013	0.0000	0.0263	0.0008	0.0228
382TH	0.0002	0.0050	0.0573	0.0163	0.0075	0.0161	0.0026	0.0928	0.0137	0.0129	0.0046	0.0078	0.0000	0.0033	0.0000	0.0008
382TM	0.0691	0.8163	0.6285	0.8590	0.7412	1.1930	1.4213	0.7201	0.6823	0.6819	0.0513	0.1269	0.0633	0.8444	1.3414	0.2736
382TN	0.0021	0.0062	0.0749	0.0281	0.0077	0.0238	0.0120	0.0190	0.0188	0.0284	0.0029	0.0207	0.0635	0.0094	0.0004	0.0157
382TP	0.0080	0.0167	0.0219	0.0139	0.1541	0.0360	0.0086	0.0120	0.0429	0.0332	0.0204	0.1370	0.0340	0.0176	0.0860	0.0137
382TQ	0.0569	0.0458	0.0643	0.0842	0.0636	0.0456	0.0577	0.0984	0.0583	0.0801	0.0610	0.0305	0.0077	0.0542	0.0372	0.0602
382TR	0.0158	0.0058	0.0037	0.0109	0.0029	0.0022	0.0110	0.0096	0.0039	0.0044	0.0218	0.0000	0.0000	0.0202	0.0013	0.0000
382TT	0.0030	0.0307	0.6802	0.0207	0.0796	0.0431	0.0102	0.5019	0.0362	0.0462	0.0037	0.0280	0.0286	0.0385	0.0000	0.0000
382TV	0.0450	0.6415	0.5250	0.3835	0.4111	0.7803	0.6874	0.7565	0.5500	0.5870	0.0605	0.0368	0.0170	0.5570	0.9248	0.4027
382TW	0.0372	0.1035	0.1754	0.3990	0.0925	0.3212	0.4448	0.2599	0.2125	0.1815	0.0472	0.0261	0.0020	0.4057	0.3885	0.1217
382TY	0.0000	0.0007	0.0006	0.0002	0.0331	0.0004	0.0002	0.0007	0.0005	0.0006	0.0000	0.2050	0.2604	0.0001	0.0012	0.0004
382TZ	0.1632	0.1827	0.1617	0.2214	0.2556	0.2533	0.3252	0.1226	0.1407	0.2009	0.1499	0.0904	0.1319	0.2091	0.2442	0.4500
382U0	0.0000	0.0005	0.0100	0.0013	0.3227	0.0353	0.0000	0.0021	0.0127	0.0379	0.0011	0.0000	0.0000	0.0000	0.0000	0.0000
382U3	0.0004	0.0122	0.0227	0.0316	0.0123	0.0141	0.2161	0.0051	0.0094	0.0056	0.0020	0.0024	0.0011	0.0355	0.0037	0.0000
382U4	0.0429	0.0040	0.0038	0.0096	0.0022	0.0032	0.0021	0.0153	0.0025	0.0106	0.0073	0.0000	0.0000	0.0016	0.0000	0.0000
382U5	0.0000	0.0000	0.0011	0.0000	0.1160	0.0000	0.0000	0.0004	0.0009	0.0003	0.0000	0.0257	0.0000	0.0000	0.0000	0.0000
382U7	0.2700	0.0184	0.0374	0.1007	0.0209	0.0113	0.0570	0.0280	0.0152	0.0339	0.0879	0.0240	0.0000	0.0398	0.0006	0.0036
382U8	0.0000	0.0000	0.0002	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
382U9	0.0714	0.0302	0.0547	0.0371	0.0173	0.0301	0.0366	0.0716	0.0441	0.0962	0.0267	0.0016	0.0000	0.0353	0.0111	0.0048
382UB	0.0000	0.0000	0.0006	0.0001	0.0776	0.0024	0.0000	0.0006	0.0004	0.0001	0.0000	0.3294	0.1809	0.0000	0.0000	0.0000
382UD	0.0001	0.0000	0.0010	0.0001	0.0852	0.0002	0.0000	0.0002	0.0007	0.0003	0.0000	0.0218	0.1103	0.0000	0.0000	0.0000
382UF	0.0458	0.3701	0.2602	0.2728	0.2527	0.3377	0.5990	0.4646	0.3739	0.3880	0.1085	0.0032	0.0028	0.4768	0.7890	0.3751
382UH	0.0094	0.1060	0.0895	0.2538	0.0924	0.1971	0.2120	0.2254	0.1189	0.1489	0.0129	0.0120	0.0004	0.2378	0.1652	0.0174
382UJ	0.0003	0.0248	0.0202	0.0963	0.0116	0.0116	0.0666	0.0260	0.0213	0.0318	0.0203	0.0000	0.0025	0.0391	0.0456	0.0022
382UK	0.0003	0.0003	0.0141	0.0021	0.3466	0.0226	0.0000	0.0073	0.0087	0.0253	0.0001	0.1226	0.0112	0.0001	0.0293	0.0884
382UM	0.0025	0.0086	0.0069	0.0335	0.0017	0.0187	0.0139	0.0149	0.0209	0.0073	0.0102	0.0049	1.1742	0.0251	0.0000	0.0000
382UN	0.0000	0.0000	0.0005	0.0004	0.0984	0.0043	0.0000	0.0007	0.0036	0.0107	0.0000	0.0000	0.0768	0.0000	0.0000	0.0000
382UP	0.0000	0.0001	0.0030	0.0006	0.2883	0.0058	0.0000	0.0020	0.0119	0.0283	0.0000	0.0000	0.1801	0.0000	0.0000	0.0000
382US	0.0000	0.0001	0.0002	0.0010	0.0050	0.0014	0.0015	0.0004	0.0004	0.0010	0.0000	0.0078	0.0000	0.0284	0.0000	0.0000
382UT	0.0125	0.0162	0.0455	0.0518	0.0359	0.2245	0.1274	0.0089	0.0314	0.1092	0.0107	0.0000	0.0000	0.2803	0.0259	0.2368
382UU	0.0015	0.0019	0.0021	0.0039	0.0036	0.0059	0.0004	0.0107	0.0024	0.0063	0.0004	0.0000	0.0000	0.0034	0.0007	0.0000
382V2	0.0541	0.1855	0.4418	0.3065	0.4071	0.4993	0.7415	0.6915	0.2867	0.5383	0.0716	0.0997	0.0011	0.4960	0.3341	0.5768
382V3	0.0000	0.0000	0.0000	0.0000	0.0078	0.0000	0.0000	0.0000	0.0001	0.0004	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
382V6	0.0018	0.0007	0.0022	0.0100	0.0035	0.0013	0.0083	0.0005	0.0025	0.0037	0.0034	0.0702	0.0065	0.0714	0.0000	0.0010
382V8	0.0268	0.0012	0.0025	0.0037	0.0053	0.0069	0.0003	0.0011	0.0022	0.0040	0.0047	0.0024	0.0000	0.0018	0.0031	0.0000
382VA	0.0224	0.0013	0.0004	0.0017	0.0003	0.0014	0.0016	0.0008	0.0012	0.0013	0.0006	0.0003	0.0000	0.0031	0.0018	0.0000
382VC	0.0275	0.0113	0.0018	0.0469	0.0087	0.0048	0.0157	0.0128	0.0055	0.0037	0.0041	0.0000	0.0000	0.0053	0.0009	0.0000
382VD	0.0057	0.1884	0.5034	0.3363	0.2044	0.2520	0.3549	0.2291	0.3442	0.1351	0.0206	0.3217	1.5196	0.2543	0.0174	0.1095
382VF	0.0000	0.0004	0.0008	0.0004	0.0108	0.0021	0.0000	0.0001	0.0009	0.0037	0.0007	0.0000	0.0000	0.0000	0.0000	0.0000
382VG	0.0001	0.0000	0.0014	0.0001	0.1912	0.0051	0.0000	0.0016	0.0057	0.0144	0.0000	0.1466	0.1045	0.0000	0.0000	0.0000
382VH	0.0152	0.1000	0.2060	0.0447	0.0973	0.0832	0.0790	0.4685	0.1416	0.1264	0.0120	0.0039	0.0000	0.1118	0.4007	0.1414
382VI	0.0000	0.0000	0.0009	0.0000	0.0818	0.0000	0.0000	0.0017	0.0001	0.0000	0.0000	0.0059	0.4379	0.0000	0.0000	0.0000
382VJ	0.3889	0.4073	0.4761	0.5451	0.4968	0.3934	0.3758	0.4887	0.3484	0.4815	0.5364	0.6226	0.6745	0.4306	0.2328	1.4201
382VK	0.0000	0.0000	0.0035	0.0003	0.2086	0.0025	0.0000	0.0018	0.0067	0.0187	0.0000	0.1069	0.2668	0.0000	0.0000	0.0000
382VP	0.0053	0.0345	0.0083	0.0103	0.0018	0.0097	0.0803	0.0100	0.0163	0.0292	0.0083	0.0005	0.0000	0.0081	0.0054	0.0000
382VQ	0.0030	0.0176	0.0181	0.0141	0.0218	0.0279	0.0172	0.0075	0.0179	0.0147	0.0018	0.2447	0.0000	0.1214	0.0311	0.0559
382VR	0.0368	0.0096	0.0172	0.0397	0.0347	0.0207	0.0219	0.0181	0.0118	0.0199	0.0345	0.0173	0.0573	0.0307	0.0035	0.1112
382VS	0.0000	0.0000	0.0010	0.0001	0.1399	0.0001	0.0001	0.0018	0.0004	0.0004	0.0002	0.0937	0.0474	0.0001	0.0000	0.0000
382VT	0.0276	0.0574	0.0297	0.0310	0.0315	0.0265	0.1034	0.0424	0.0362	0.0751	0.0179	0.0269	0.0000	0.0340	0.1785	0.0059
382VU	0.0072	0.0117	0.0059	0.0323	0.0032	0.0115	0.0055	0.0113	0.0112	0.0162	0.0136	0.0000	0.0000	0.0123	0.0020	0.1160
382VV	0.0515	0.1226	0.0354	0.0944	0.0460	0.1037	0.1704	0.1012	0.0969	0.2165	0.0761	0.0072	0.0000	0.2081	0.0221	0.1007
382VW	0.0145	0.0214	0.0410	0.0314	0.0362	0.0343	0.0112	0.0449	0.0319	0.0545	0.0211	0.0390	0.0114	0.0275	0.0360	0.0063
382VX	0.0000	0.0000	0.0003	0.0056	0.0000	0.0000	0.0024	0.0000	0.0002	0.0017	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
382VY	0.0036	0.0092	0.0150	0.0230	0.0236	0.0186	0.0074	0.0163	0.0166	0.0246	0.0172	0.0364	0.0056	0.0223	0.0027	0.0042
382VZ	0.0965	0.1157	0.0838	0.2439	0.0684	0.1408	0.2222	0.1834	0.1434	0.0963	0.0582	0.0395	0.0028	0.2208	0.2104	0.0303
382W0	0.0000	0.0004	0.0012	0.0078	0.0002	0.0039	0.0073	0.0129	0.0028	0.0062	0.0029	0.0004	0.0000	0.0006	0.0000	0.0000
382W2	0.0018	0.1064	0.0712	0.0908	0.0225	0.0945	0.1535	0.0440	0.0651	0.0516	0.0048	0.0139	0.0345	0.0587	0.0169	0.0104
382W4	0.0000	0.0009	0.0175	0.0018	0.1649	0.0344	0.0000	0.0015	0.0124	0.0568	0.0056	0.0000	0.0000	0.0003	0.0000	0.0000
382W5	0.0000	0.0000	0.0021	0.0011	0.0737	0.0144	0.0000	0.0031	0.0007	0.0007	0.0000	0.0441	0.0722	0.0000	0.0000	0.0000
382W6	0.0002	0.0010	0.0217	0.0041	0.7883	0.0517	0.0000	0.0174	0.0262	0.0602	0.0001	0.1877	0.0167	0.0004	0.0000	0.0000
382W9	0.0000	0.0000	0.0032	0.0015	0.2031	0.0196	0.0000	0.0019	0.0044	0.0113	0.0000	0.1574	0.0461	0.0000	0.0000	0.0000
382WA	0.1141	0.0202	0.0079	0.0293	0.0086	0.0504	0.0113	0.0185	0.0096	0.0231	0.0289	0.0000	0.0000	0.0485	0.0001	0.0000
382WD	0.0226	0.0015	0.0019	0.0033	0.0010	0.0029	0.0086	0.0149	0.0016	0.0016	0.0041	0.0000	0.0000	0.0062	0.0006	0.0000
382WE	0.0000	0.0317	0.1939	0.0022	0.0714	0.0219	0.0007	0.1248	0.0506	0.0196	0.0018	0.1650	0.0010	0.0023	0.0011	0.0021
382WF	0.0026	0.0234	0.0133	0.0361	0.0314	0.0219	0.0362	0.0126	0.0159	0.0222	0.0043	0.0025	0.0000	0.0558	0.0397	0.0222
382WG	0.0004	0.0190	0.0133	0.0562	0.0204	0.0031	0.0456	0.0075	0.0173	0.0064	0.0013	0.0069	0.0000	0.0451	0.0335	0.0733
382WI	0.0860	0.0086	0.0051	0.0116	0.0018	0.0151	0.0046	0.0186	0.0068	0.0122	0.0054	0.0001	0.0000	0.0126	0.0065	0.0000
382WJ	6.3179	6.3926	6.8738	7.3223	6.8447	7.0382	7.3042	6.9308	6.5591	6.9492	6.7541	7.6733	7.0339	6.8391	6.6600	5.5245
382WK	2.0240	1.2905	0.9366	0.9940	0.5635	1.0322	0.7648	1.2877	1.0971	1.1857	2.1900	0.5330	0.1256	1.4935	0.3365	0.3227
382WM	0.0674	0.1019	0.0448	0.0599	0.0266	0.0825	0.0920	0.0863	0.0570	0.1012	0.0830	0.0033	0.0000	0.0818	0.1001	0.0126
