GeneID	Gene Name	g1	g2	g3	g4	g5	g6	g7	g8
CHLRE_01g005750v5		0.7,0.8,0.8,0.9,1	0,0.1,0.2,0.3,0.4	0.1,0.1,0.1,0.1,0.2	0.1,0.2,0.2,0.3,0.3	2,2,2,2,2	1,1,1,1,1	1,1,1,1,1	0.6,0.6,0.6,0.6,0.6
CHLRE_01g005813v5		18,19,19,20,20	10,10,10,10,10	6,6,6,6,6	3,3,4,4,4	17,17,18,18,19	33,33,34,34,35	34,34,34,34,35	37,37,37,37,38
CHLRE_01g005850v5		26,26,26,27,27	118,119,120,121,122	52,54,55,56,57	23,23,24,24,25	16,16,16,16,16	28,29,30,31,32	22,23,24,26,27	156,160,163,167,170
CHLRE_01g005900v5		26,26,27,28,28	12,13,13,13,14	9,9,10,10,10	10,11,11,11,11	25,25,25,25,26	19,20,21,21,22	24,24,25,25,25	15,16,17,18,19
CHLRE_01g005950v5		99,100,101,102,103	43,44,44,45,46	14,15,15,15,16	18,19,19,20,20	52,52,52,52,52	105,106,107,108,109	72,76,81,86,90	33,35,36,38,39
CHLRE_01g006000v5		5,5,5,5,5	5,5,5,5,5	3,4,4,4,4	4,4,4,4,4	10,10,11,12,12	8,8,8,8,9	7,8,8,9,9	8,8,8,9,9
CHLRE_01g006050v5		17,18,18,19,20	20,20,20,20,20	12,13,14,15,16	13,13,13,13,13	21,22,22,22,23	18,18,18,18,19	18,18,18,18,18	14,14,14,14,14
CHLRE_01g006100v5		10,10,11,12,12	3,3,3,3,3	4,4,4,4,4	16,17,17,18,18	5,5,6,6,6	8,8,8,8,9	5,5,6,6,6	3,3,3,3,3
CHLRE_01g006150v5		29,30,31,31,32	5,6,6,6,6	13,13,14,14,14	37,37,38,38,39	42,42,42,42,42	21,21,21,22,22	19,19,20,20,20	9,9,9,10,10
CHLRE_01g006202v5		0,0.1,0.1,0.1,0.1	0.2,0.2,0.2,0.3,0.3	0.1,0.1,0.1,0.2,0.2	0,0,0,0.1,0.1	0,0,0,0.1,0.1	0,0.1,0.1,0.1,0.1	0.1,0.1,0.1,0.1,0.1	0,0,0,0,0
CHLRE_01g006250v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0.1	0,0,0,0,0.1	0,0,0,0,0
CHLRE_01g006301v5		1,1,1,1,1	0.4,0.4,0.5,0.5,0.6	0.8,0.8,0.9,0.9,1	1,1,1,1,2	1,1,2,2,2	1,1,1,1,1	1,1,1,1,1	0.2,0.2,0.2,0.2,0.2
CHLRE_01g006352v5		0,0.1,0.1,0.2,0.2	0,0,0,0,0.1	0,0,0,0,0	0.4,0.4,0.4,0.4,0.5	0.2,0.2,0.3,0.3,0.4	0,0.1,0.1,0.2,0.2	0,0,0.1,0.1,0.2	0.1,0.1,0.1,0.1,0.2
CHLRE_01g006402v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_01g006450v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_01g006500v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0.1	0,0,0,0,0	0,0,0,0,0.1	0,0,0,0,0
CHLRE_01g006550v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0.1,0.1,0.2	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_01g006576v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_01g006600v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_01g006614v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_01g006628v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_01g006642v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_01g006656v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_01g006670v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0.1,0.1,0.1
CHLRE_01g006700v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_01g006733v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_01g006766v5		0,0,0,0,0	0,0,0,0,0	0,0.1,0.1,0.1,0.1	0,0,0,0,0.1	0.1,0.1,0.1,0.1,0.1	0,0.1,0.1,0.1,0.2	0.1,0.1,0.1,0.1,0.1	0,0.1,0.1,0.2,0.2
CHLRE_01g006800v5		11,11,11,11,11	14,15,15,16,16	9,9,9,9,9	11,11,11,11,11	12,12,13,13,13	19,20,21,21,22	17,18,19,20,20	21,21,21,22,22
CHLRE_01g006850v5		23,24,25,25,26	4,5,5,5,6	6,6,6,6,7	16,17,17,18,18	24,24,25,25,26	26,26,27,27,28	19,19,19,20,20	9,9,9,9,9
CHLRE_01g006876v5		0.1,0.2,0.2,0.2,0.2	0,0,0.1,0.1,0.1	0.1,0.1,0.1,0.1,0.2	0.1,0.1,0.1,0.1,0.2	0.2,0.2,0.2,0.2,0.2	0.1,0.1,0.2,0.2,0.3	0,0,0,0,0	0,0,0,0,0
CHLRE_01g006900v5		3,3,3,3,4	3,3,3,3,3	3,3,3,3,3	5,5,5,5,5	4,4,4,4,4	3,3,4,4,4	4,4,4,4,4	3,3,3,3,3
CHLRE_01g006950v5		117,122,126,131,136	334,339,343,348,352	335,339,344,348,353	180,185,190,195,200	385,389,393,398,402	71,72,73,74,75	59,62,65,67,70	65,71,77,84,90
CHLRE_01g007000v5		7,7,7,8,8	4,4,4,4,4	2,2,2,2,3	5,5,5,6,6	10,10,10,10,10	7,7,7,7,7	9,9,9,9,9	4,4,4,4,4
CHLRE_01g007050v5		13,13,13,13,13	19,19,19,19,19	30,30,30,31,31	35,35,35,35,35	18,18,18,19,19	12,12,12,13,13	9,9,10,10,11	6,7,7,7,7
CHLRE_01g007051v5	UBI1	2930,2957,2985,3012,3039	1836,1878,1920,1962,2004	1884,1945,2006,2067,2127	2235,2268,2301,2335,2368	2420,2446,2471,2497,2523	2364,2381,2398,2415,2432	2647,2655,2663,2670,2678	2084,2121,2158,2194,2231
CHLRE_01g007100v5		4,4,4,4,4	6,7,7,7,7	3,3,4,4,4	4,4,4,4,4	6,6,6,6,6	5,5,5,5,5	5,5,5,5,5	5,5,5,5,5
CHLRE_01g007150v5		7,7,7,7,8	27,27,27,27,27	11,11,11,11,11	6,7,7,7,8	11,11,11,11,11	10,11,11,11,12	11,12,13,14,15	22,23,24,24,25
CHLRE_01g007200v5		33,33,34,34,34	23,24,24,25,25	20,20,21,21,22	22,23,23,23,23	32,33,33,33,33	32,32,32,32,32	36,37,38,39,40	29,30,30,31,31
CHLRE_01g007251v5		1,1,1,1,1	0.3,0.4,0.4,0.4,0.5	0.1,0.1,0.1,0.1,0.1	0,0,0,0,0	2,2,2,2,2	2,2,2,2,2	2,2,3,3,3	0.3,0.3,0.4,0.4,0.5
CHLRE_01g007300v5		7,7,8,8,8	10,10,10,10,10	4,4,5,5,5	6,6,6,6,6	4,4,4,5,5	11,11,11,11,12	10,10,11,11,11	18,18,19,20,20
CHLRE_01g007350v5		19,21,23,26,28	20,21,21,22,23	0.7,0.7,0.7,0.8,0.8	0.4,0.5,0.5,0.6,0.7	8,8,8,8,8	78,78,79,79,80	66,70,74,78,81	88,95,102,109,115
CHLRE_01g007400v5		7,7,7,7,7	4,4,4,5,5	1,1,1,1,1	3,3,3,3,3	4,5,5,5,5	6,7,7,8,8	8,8,9,10,11	2,2,2,3,3
CHLRE_01g007450v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0.1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0.1,0.1,0.1	0,0,0.1,0.1,0.1
CHLRE_01g007500v5		3,3,3,3,3	2,2,2,2,2	2,2,2,2,2	3,3,3,3,3	3,3,3,3,4	3,3,3,3,3	4,4,4,4,4	3,3,3,3,4
CHLRE_01g007550v5		4,4,5,5,6	11,11,11,12,12	3,3,3,4,4	2,3,3,3,4	4,4,5,5,5	10,10,10,10,11	8,9,10,11,12	15,15,16,17,17
CHLRE_01g007600v5		63,63,63,63,63	81,83,84,86,87	143,147,150,154,158	106,108,110,111,113	114,114,115,116,117	61,62,64,66,67	62,64,65,67,68	46,47,49,51,52
CHLRE_01g007651v5		7,7,8,8,8	21,21,22,22,23	3,3,3,3,4	3,4,4,4,4	1,1,1,1,1	12,12,12,12,12	15,17,18,19,21	18,18,19,19,19
CHLRE_01g007700v5		64,65,66,67,67	48,48,48,49,49	33,34,35,35,36	94,96,98,100,102	41,41,42,42,42	67,68,69,70,71	53,55,57,59,61	88,88,88,88,88
CHLRE_01g007737v5		25,26,26,27,27	63,66,69,72,75	46,47,47,48,48	22,22,23,23,24	42,42,43,43,43	32,33,33,33,33	46,47,48,49,50	58,59,60,61,62
CHLRE_01g007774v5		18,19,19,20,20	39,39,40,41,41	18,18,19,19,20	19,19,19,20,20	23,23,24,24,24	22,22,23,23,23	21,21,22,22,22	27,28,29,30,32
CHLRE_01g007811v5		5,5,5,6,6	8,8,8,8,8	0.5,0.6,0.6,0.7,0.7	0.1,0.1,0.1,0.1,0.1	3,3,3,3,3	15,15,16,16,17	14,15,16,17,18	18,19,21,23,25
CHLRE_01g007850v5		239,243,247,251,256	266,272,278,284,289	208,216,225,233,242	212,213,215,216,218	210,215,221,226,232	262,264,267,270,273	280,284,287,290,294	248,253,258,262,267
CHLRE_01g007901v5		65,65,65,66,66	47,48,49,50,51	27,27,27,28,28	37,40,42,45,48	20,20,20,20,20	66,69,71,74,76	50,54,57,61,64	48,49,51,52,54
CHLRE_01g007950v5		1,1,1,2,2	8,9,10,10,11	5,5,6,6,6	0.7,0.8,0.8,0.8,0.9	11,11,11,12,12	2,2,2,2,2	5,6,6,7,8	3,3,4,4,4
CHLRE_01g008000v5		7,7,7,8,8	10,10,11,11,11	5,5,6,6,6	6,6,7,7,7	9,9,9,9,9	10,11,11,11,12	10,11,11,11,11	15,15,15,15,16
CHLRE_01g008051v5		8,9,10,11,12	14,14,14,14,14	5,5,5,5,5	6,6,6,7,7	8,8,8,8,8	19,19,20,20,20	17,18,19,20,21	25,26,27,28,29
CHLRE_01g008100v5		9,9,9,9,9	10,10,11,11,12	7,7,7,7,7	10,10,10,10,10	8,8,8,8,8	8,8,8,9,9	9,9,10,10,10	6,6,7,7,7
CHLRE_01g008150v5		6,6,6,7,7	7,7,7,7,7	7,7,7,7,7	5,6,6,6,6	8,8,8,9,9	6,6,6,6,6	7,7,8,8,8	9,10,10,10,10
CHLRE_01g008200v5		4,4,4,4,4	4,4,4,4,4	2,2,2,2,2	2,2,2,2,2	2,2,2,2,2	4,4,4,4,4	6,6,6,6,6	4,5,5,5,5
CHLRE_01g008250v5		0.2,0.2,0.2,0.2,0.2	1,1,1,1,1	0.6,0.6,0.7,0.7,0.8	0.1,0.1,0.1,0.1,0.2	0.2,0.2,0.2,0.2,0.3	0.1,0.2,0.2,0.2,0.3	0.1,0.2,0.2,0.2,0.3	0.1,0.1,0.2,0.2,0.2
CHLRE_01g008300v5		0.4,0.4,0.5,0.6,0.6	0.3,0.3,0.3,0.3,0.3	0.4,0.4,0.4,0.4,0.4	0.4,0.4,0.5,0.6,0.6	0.4,0.5,0.6,0.6,0.7	0.3,0.4,0.5,0.5,0.6	0.3,0.3,0.4,0.4,0.5	0.3,0.3,0.3,0.3,0.3
CHLRE_01g008350v5		2,2,2,3,3	2,2,2,2,2	0.6,0.6,0.6,0.6,0.6	0.8,0.8,0.8,0.8,0.8	1,2,2,2,2	3,3,3,3,3	6,6,6,6,6	0.8,0.9,1,1,1
CHLRE_01g008402v5		0.5,0.6,0.7,0.8,0.9	0.8,0.9,1,1,1	0.3,0.3,0.4,0.4,0.5	0.7,0.8,0.8,0.9,1	2,2,2,2,2	0.6,0.6,0.7,0.8,0.9	0.6,0.6,0.7,0.8,0.8	0.9,1,1,1,1
CHLRE_01g008450v5		9,10,11,13,14	13,13,14,14,14	0.8,0.8,0.8,0.8,0.8	0.8,1,1,1,2	6,6,7,7,7	35,36,36,37,37	34,36,37,39,41	46,48,49,51,52
CHLRE_01g008500v5		10,11,11,11,12	2,2,2,2,3	2,2,3,3,3	4,4,5,5,5	6,7,7,7,7	10,10,11,11,11	10,11,11,11,12	4,4,4,4,4
CHLRE_01g008550v5		53,54,56,57,59	22,23,23,23,23	21,21,21,21,21	34,34,35,35,36	44,44,45,45,46	83,84,85,87,88	70,73,77,80,83	71,77,82,88,93
CHLRE_01g008600v5		4,4,4,4,4	7,7,7,7,7	4,4,4,4,5	4,4,4,4,4	7,7,7,8,8	3,3,4,4,4	3,4,4,4,4	3,4,4,4,4
CHLRE_01g008650v5		4,4,4,4,4	15,17,19,21,23	14,15,15,15,16	5,5,5,5,5	6,6,6,6,6	5,5,5,5,5	11,11,11,11,11	28,30,32,34,36
CHLRE_01g008700v5		14,14,14,14,14	2,2,2,2,2	2,2,2,2,2	5,6,6,6,7	9,9,9,9,9	8,9,9,9,9	6,7,8,9,10	3,3,3,3,3
CHLRE_01g008750v5		0.1,0.1,0.1,0.1,0.1	0.1,0.1,0.1,0.1,0.1	0,0,0.1,0.1,0.1	0,0,0,0,0	0.1,0.1,0.1,0.1,0.1	0.1,0.1,0.1,0.1,0.2	0,0,0,0.1,0.1	0,0,0,0,0
CHLRE_01g008800v5		5,6,6,6,6	6,6,6,6,6	4,4,5,5,6	6,6,6,6,6	8,8,9,9,9	4,4,4,4,4	3,4,4,4,5	7,7,7,7,7
CHLRE_01g008850v5		13,13,14,14,14	27,27,27,27,27	20,20,20,20,20	8,8,8,8,8	21,21,21,21,21	9,9,9,10,10	10,10,10,11,11	12,12,12,12,13
CHLRE_01g008891v5		3,3,3,3,3	7,7,7,7,7	7,7,7,7,7	7,7,7,7,7	3,3,3,4,4	3,3,3,3,3	2,2,2,2,2	6,6,6,6,6
CHLRE_01g008900v5		0.1,0.1,0.2,0.2,0.3	0.2,0.2,0.2,0.2,0.2	0.2,0.2,0.3,0.3,0.4	0.2,0.2,0.2,0.2,0.2	0.3,0.3,0.4,0.5,0.5	0.2,0.2,0.2,0.2,0.2	0,0,0,0,0	0,0,0,0,0
CHLRE_01g008950v5		42,42,42,42,42	41,42,43,45,46	26,27,28,29,30	10,11,12,14,15	56,56,57,58,58	73,74,75,75,76	63,66,69,71,74	99,101,102,103,104
CHLRE_01g008976v5		0,0,0,0,0	0,0,0,0,0.1	0,0,0.1,0.1,0.1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0.1	0,0,0.1,0.1,0.2	0,0,0,0,0
CHLRE_01g009000v5		10,12,13,14,15	8,9,9,10,11	10,10,11,11,11	6,7,7,7,8	15,16,18,19,20	11,12,13,14,15	11,11,11,12,12	5,5,5,5,5
CHLRE_01g009025v5		3,3,3,3,3	1,1,2,2,2	1,1,2,2,2	1,1,1,1,1	1,2,2,2,2	2,2,3,3,3	2,3,3,3,3	1,1,2,2,2
CHLRE_01g009050v5		1,2,2,3,3	0,0,0,0,0	0,0,0,0,0	0,0.1,0.2,0.3,0.4	3,4,4,5,5	0,0.1,0.1,0.2,0.2	0,0,0,0,0	0,0,0,0,0
CHLRE_01g009101v5		208,217,227,236,246	0.6,0.6,0.7,0.7,0.8	1,1,1,1,2	27,27,28,28,29	80,81,82,83,84	20,20,21,22,23	8,8,8,8,8	0.8,0.9,0.9,0.9,0.9
CHLRE_01g009150v5		0.7,0.7,0.8,0.8,0.8	7,8,8,9,10	3,4,4,4,4	1,1,1,1,1	2,2,2,2,2	2,2,2,2,3	2,3,3,3,3	10,10,11,12,13
CHLRE_01g009200v5		15,15,15,15,15	2,2,2,2,2	0.5,0.7,0.8,1,1	1,1,1,1,1	7,7,7,7,7	13,14,14,14,15	21,21,21,21,21	6,7,7,7,8
CHLRE_01g009250v5		11,12,13,15,16	16,16,16,16,17	0.2,0.2,0.2,0.2,0.3	0.3,0.3,0.3,0.3,0.4	4,4,4,4,4	45,47,49,50,52	45,48,52,56,60	81,85,89,94,98
CHLRE_01g009300v5		31,32,32,33,33	30,31,32,34,35	29,29,29,30,30	21,21,22,22,22	26,26,26,27,27	33,34,36,37,38	36,37,38,38,39	62,62,63,63,63
CHLRE_01g009325v5		0.3,0.3,0.4,0.4,0.4	4,4,4,5,5	0.1,0.2,0.2,0.3,0.3	0,0,0,0,0	0.1,0.1,0.1,0.1,0.1	2,2,2,2,2	2,2,2,2,2	2,3,3,3,3
CHLRE_01g009350v5		2,2,3,3,3	16,18,19,20,22	12,12,13,14,15	2,2,2,2,2	4,4,4,4,4	3,3,4,4,4	6,6,6,6,6	36,39,43,47,51
CHLRE_01g009400v5		0,0,0,0,0	0.1,0.1,0.1,0.1,0.1	0,0,0,0,0	0,0,0,0,0	0,0.1,0.1,0.1,0.1	0,0,0,0,0	0,0,0,0,0.1	0,0.1,0.1,0.1,0.2
CHLRE_01g009450v5		4,5,5,5,5	6,7,7,7,7	4,5,5,5,5	6,6,6,6,6	6,7,7,7,7	5,5,5,5,5	5,5,5,5,5	5,6,6,6,6
CHLRE_01g009500v5		13,14,14,15,15	3,3,3,4,4	7,7,7,7,7	12,13,13,13,14	12,12,12,12,12	8,8,8,8,8	5,5,6,6,6	4,4,4,4,5
CHLRE_01g009550v5		6,6,6,6,6	9,11,14,16,18	11,12,12,13,13	8,8,8,8,8	4,4,4,4,4	6,6,6,6,6	6,6,6,7,7	51,52,53,54,54
CHLRE_01g009575v5		0.6,0.6,0.6,0.7,0.7	0.8,0.9,0.9,0.9,0.9	0.5,0.5,0.5,0.6,0.6	0.6,0.7,0.7,0.8,0.9	0.8,0.9,1,1,1	0.6,0.6,0.6,0.7,0.7	0.9,0.9,0.9,1,1	0.3,0.3,0.3,0.4,0.4
CHLRE_01g009601v5		2,2,2,2,3	2,2,2,2,2	1,1,1,2,2	1,1,2,2,2	1,2,2,2,2	2,2,2,2,3	4,4,4,4,4	4,5,5,5,5
CHLRE_01g009650v5		3,3,3,3,3	3,4,4,4,5	2,2,2,2,2	2,2,2,2,2	3,3,3,3,3	3,3,3,3,3	5,5,5,5,5	7,7,7,7,7
CHLRE_01g009676v5		7,8,9,10,11	11,12,13,14,14	8,8,8,8,8	7,7,7,7,8	11,11,11,11,12	10,10,11,11,12	15,16,16,16,16	19,20,21,22,23
CHLRE_01g009700v5		5,5,5,5,5	5,5,5,5,5	2,2,3,3,3	3,3,3,3,3	3,3,3,3,3	9,10,10,10,10	11,12,12,12,13	11,12,12,12,12
CHLRE_01g009731v5		0.6,0.7,0.8,0.9,0.9	5,5,5,5,5	1,1,1,1,1	0.5,0.5,0.6,0.6,0.7	1,1,1,1,1	1,1,1,1,1	2,2,2,2,2	2,2,2,2,2
CHLRE_01g009765v5		0.3,0.3,0.3,0.3,0.4	0,0,0,0.1,0.1	0,0,0,0,0	0.1,0.1,0.2,0.2,0.2	0.1,0.2,0.2,0.2,0.2	0.1,0.2,0.2,0.2,0.3	0.1,0.1,0.1,0.1,0.1	0,0,0.1,0.1,0.1
CHLRE_01g009800v5		45,47,49,50,52	2,2,2,2,2	2,2,2,2,2	11,12,12,12,12	29,29,30,30,30	33,34,34,34,34	28,28,28,29,29	9,9,9,9,10
CHLRE_01g009850v5		28,29,30,31,32	3,3,3,3,4	3,3,3,3,3	8,9,9,9,10	19,19,19,19,19	20,20,21,21,21	21,21,21,22,22	5,6,6,6,6
CHLRE_01g009900v5		31,32,32,33,33	54,55,55,55,56	55,55,56,56,56	54,54,54,54,54	60,62,63,65,66	27,28,29,29,30	28,28,28,28,28	30,31,32,33,34
CHLRE_01g009950v5		64,66,67,69,71	58,61,65,68,72	11,12,12,12,12	33,34,34,34,34	19,19,19,20,20	76,77,78,80,81	76,80,84,88,92	75,75,75,75,76
CHLRE_01g010000v5		56,57,58,58,59	55,55,56,56,57	31,31,31,32,32	31,31,31,32,32	69,69,70,70,71	68,69,70,72,73	81,81,82,82,82	72,75,79,82,85
CHLRE_01g010050v5		8,8,9,9,9	6,6,6,6,6	5,5,5,5,5	6,6,6,6,6	8,8,8,9,9	7,7,8,8,8	8,8,8,8,8	6,7,7,7,7
CHLRE_01g010100v5		21,21,21,21,21	33,34,36,37,38	23,23,23,23,23	21,22,22,23,23	33,33,34,35,35	30,30,31,31,32	45,46,48,49,50	29,30,32,33,35
CHLRE_01g010150v5		2,2,2,2,3	4,5,5,5,5	3,3,3,3,3	3,3,3,3,3	4,4,4,4,4	3,3,3,3,3	4,4,4,4,4	4,4,4,4,4
CHLRE_01g010201v5		3,3,3,3,4	6,6,6,6,6	4,4,4,4,4	3,3,3,3,3	4,4,5,5,5	3,3,3,3,3	3,3,4,4,4	4,4,4,4,4
CHLRE_01g010250v5		5,6,6,6,7	12,12,12,12,12	4,4,4,5,5	2,2,2,2,2	5,5,5,5,5	10,10,11,11,12	13,13,13,13,13	11,11,11,12,12
CHLRE_01g010296v5		3,4,5,6,7	3,3,4,4,4	0.1,0.1,0.1,0.1,0.1	0,0,0,0.1,0.1	0.8,0.8,0.8,0.8,0.9	17,17,18,18,18	12,13,14,15,16	22,23,23,24,25
CHLRE_01g010300v5		2,2,2,2,3	10,10,10,10,10	0.2,0.2,0.2,0.2,0.2	0,0,0,0,0.1	0.5,0.6,0.6,0.6,0.6	7,7,8,8,9	9,9,10,10,10	16,16,16,16,16
CHLRE_01g010350v5		9,9,9,9,9	14,14,14,14,14	9,9,10,10,11	11,11,12,12,12	12,12,13,13,13	11,11,11,11,11	10,10,10,10,11	11,11,12,12,12
CHLRE_01g010400v5		630,648,666,684,702	861,889,917,945,974	619,636,654,672,689	217,228,239,250,262	402,405,408,411,414	858,880,903,925,947	943,970,997,1024,1050	937,942,948,954,959
CHLRE_01g010450v5		93,93,94,94,94	38,39,40,41,42	36,38,40,42,44	42,43,44,45,46	36,37,38,39,40	120,123,126,129,133	150,154,159,163,167	133,137,141,145,148
CHLRE_01g010500v5		33,34,34,35,36	51,52,52,52,53	57,58,59,60,61	41,41,41,41,41	50,50,50,51,51	27,28,29,30,31	27,28,28,29,29	24,24,24,24,24
CHLRE_01g010550v5		2,2,2,2,2	9,9,9,9,9	8,8,8,8,8	1,1,1,1,1	8,9,10,11,11	2,2,3,3,3	2,3,3,3,3	1,2,2,3,3
CHLRE_01g010650v5		3,3,3,3,3	5,5,5,5,5	3,3,3,3,3	2,2,2,2,2	3,3,3,3,3	2,2,3,3,3	3,3,3,3,3	3,3,3,4,4
CHLRE_01g010700v5		21,22,22,23,23	27,29,30,32,34	30,30,30,30,30	19,20,20,20,21	26,27,28,29,30	20,21,22,22,23	29,30,30,31,31	43,44,45,45,46
CHLRE_01g010750v5		9,9,9,9,9	33,37,41,45,49	39,40,40,40,40	13,14,14,14,14	13,13,14,14,15	11,11,11,11,11	19,21,22,23,24	62,62,63,63,64
CHLRE_01g010800v5		12,12,12,13,13	11,11,11,12,12	9,9,9,9,9	6,6,6,6,7	8,9,9,9,9	12,12,12,12,13	11,12,13,13,14	12,13,14,15,16
CHLRE_01g010816v5		5,6,7,8,8	9,9,9,9,9	0.8,1,1,1,2	1,1,1,1,1	3,3,3,3,3	18,19,20,20,21	18,18,19,20,20	26,27,29,30,32
CHLRE_01g010832v5		10,11,12,12,13	26,27,27,28,28	33,33,33,33,33	19,19,20,21,21	78,81,84,87,91	15,15,15,15,15	26,28,30,32,34	12,13,13,13,13
CHLRE_01g010848v5		26,27,28,28,29	7,7,7,8,8	10,10,10,11,11	33,33,33,33,34	29,29,29,29,29	24,24,24,25,25	21,21,21,21,21	9,9,9,9,10
CHLRE_01g010864v5		7,7,7,8,8	2,2,2,3,3	3,4,4,4,4	11,11,11,11,12	5,5,5,5,6	5,5,5,5,5	3,3,3,3,4	3,3,3,4,4
CHLRE_01g010880v5		15,15,16,16,16	7,7,7,7,7	4,4,4,4,4	7,7,8,8,8	11,11,11,11,11	20,20,20,21,21	23,23,23,24,24	17,18,18,19,19
CHLRE_01g010900v5	GAPA	683,687,691,695,699	626,656,686,716,746	2151,2285,2418,2552,2686	2053,2132,2210,2289,2368	1032,1034,1036,1038,1040	418,420,422,424,426	239,246,253,260,266	364,385,406,427,448
CHLRE_01g010950v5		11,11,12,12,13	10,12,14,16,17	17,18,18,19,19	11,11,11,11,11	13,14,14,14,14	9,9,10,10,10	9,10,10,10,10	19,20,20,20,21
CHLRE_01g011000v5		2775,2781,2786,2792,2797	2349,2367,2384,2401,2419	2530,2560,2591,2621,2652	2980,2983,2986,2989,2992	2656,2684,2712,2740,2768	2642,2674,2705,2737,2769	2910,2934,2958,2983,3007	2573,2574,2575,2576,2576
CHLRE_01g011050v5		38,40,42,44,46	38,38,38,39,39	39,39,39,40,40	37,38,39,40,41	53,54,54,54,54	39,40,40,40,40	45,46,47,48,48	34,36,38,40,42
CHLRE_01g011100v5		29,29,30,30,31	49,50,52,53,54	53,54,54,54,54	37,38,38,38,39	45,46,47,48,50	27,27,28,28,28	26,26,26,27,27	27,28,28,29,30
CHLRE_01g011150v5		0,0,0,0,0.1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0.1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_01g011200v5		22,22,23,24,24	22,23,24,25,25	12,13,13,14,14	16,16,17,17,17	18,19,19,20,20	28,29,29,30,31	29,29,30,31,31	25,26,28,29,30
CHLRE_01g011250v5		2,2,3,3,3	0.4,0.4,0.4,0.5,0.5	0,0,0,0.1,0.1	0,0,0,0.1,0.1	0.6,0.6,0.6,0.6,0.6	6,7,7,8,8	6,6,7,7,8	7,7,8,8,9
CHLRE_01g011300v5		44,44,44,45,45	118,118,118,118,118	78,78,78,79,79	27,29,30,31,33	67,67,67,68,68	54,56,57,59,60	75,77,78,79,80	79,81,83,85,86
CHLRE_01g011350v5		13,14,14,14,14	13,13,13,13,13	6,7,7,8,8	11,11,11,11,11	13,13,13,13,13	14,15,15,15,15	11,11,12,12,12	9,9,9,10,10
CHLRE_01g011376v5		0.3,0.3,0.3,0.4,0.4	0,0.1,0.1,0.2,0.2	0.2,0.2,0.2,0.2,0.2	0.1,0.2,0.2,0.2,0.3	0.5,0.5,0.5,0.5,0.5	0.3,0.3,0.4,0.4,0.4	0.2,0.3,0.4,0.5,0.6	0,0.1,0.1,0.2,0.2
CHLRE_01g011400v5		11,11,11,11,11	6,6,6,6,6	3,3,3,3,3	3,3,3,3,3	8,8,8,8,8	11,11,12,12,13	15,15,15,15,15	9,9,9,9,9
CHLRE_01g011450v5		27,27,28,29,30	16,17,17,18,18	12,12,12,12,13	19,19,20,20,20	29,30,30,30,30	23,23,23,23,24	20,20,21,21,21	14,14,15,15,15
